full address,latitude,longitude,Pojemnosc,Rodzaj klienta,Kod pocz.,Miasto,Ulica,Nr budynku,Ilość poj.,Kod odpadu,Cykl,Harmonogram,Numer tygodnia,Dni tygodnia,Okres_start,Okres_stop,Suma kontrolna,1Pn,1Wt,1Sr,1Cz,1Pt,1So,2Pn,2Wt,2Sr,2Cz,2Pt,2So,3Pn,3Wt,3Sr,3Cz,3Pt,3So,4Pn,4Wt,4Sr,4Cz,4Pt,4So,Częstotliwość,groups,outliner,new_frequency
"Poland, 96-300, Żyrardów, Skrowaczewskiego, 20",52.067440032958984,20.43877410888672,247.5,BRA,96-300,Żyrardów,Skrowaczewskiego,20.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_150102_150106_150104_200139,1.0,2Pn_B_150102_150106_150104_200139
"Poland, 05-830, Nadarzyn, Żółwińska, 32",52.09600067138672,20.79108238220215,247.5,BHC,05-830,Nadarzyn,Żółwińska,32.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_150102_150106_150104_200139,1.0,2Pn_B_150102_150106_150104_200139
"Poland, 05-850, Duchnice, Ożarowska, 27",52.19306182861328,20.79738998413086,247.5,BHC,05-850,Duchnice,Ożarowska,27.0,1.0,150102_150106_150104_200139,2 i 4 poniedziałek,2 razy w miesiącu,"2, 4",Pn,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_150102_150106_150104_200139,1.0,2Pn_B_150102_150106_150104_200139
"Poland, 05-500, Stara Iwiczna, Nowa, 30",52.085205078125,20.994739532470703,1575.0,BRA,05-500,Stara Iwiczna,Nowa,30.0,1.0,150102_150106_150104_200139,poniedziałek środa,2 razy w tygodniu,"1, 2, 3, 4","Pn, Sr",0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2Pn,2Pn_B_150102_150106_150104_200139,1.0,2Pn_B_150102_150106_150104_200139
"Poland, 05-831, Młochów, Al.Kasztanowa, 5",52.07192611694336,20.776269912719727,1575.0,BHA,05-831,Młochów,Al.Kasztanowa,5.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_150102_150106_150104_200139,1.0,2Pn_B_150102_150106_150104_200139
"Poland, 05-825, Grodzisk Mazowiecki, Graniczna, 11",52.05026626586914,20.725481033325195,1575.0,BRA,05-825,Grodzisk Mazowiecki,Graniczna,11.0,1.0,150102_150106_150104_200139,poniedziałek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Pn, Cz",0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2Pn,2Pn_B_150102_150106_150104_200139,1.0,2Pn_B_150102_150106_150104_200139
"Poland, 96-321, Żabia Wola, Zielonej Żabki, 33",52.03174591064453,20.689363479614258,247.5,BHC,96-321,Żabia Wola,Zielonej Żabki,33.0,1.0,150102_150106_150104_200139,2 i 4 poniedziałek,2 razy w miesiącu,"2, 4",Pn,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_150102_150106_150104_200139,1.0,2Pn_B_150102_150106_150104_200139
"Poland, , Wymysłów, Katowicka, 29",51.96004867553711,20.49858283996582,247.5,BRB,,Wymysłów,Katowicka,29.0,1.0,150102_150106_150104_200139,2 i 4 poniedziałek,2 razy w miesiącu,"2, 4",Pn,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_150102_150106_150104_200139,1.0,2Pn_B_150102_150106_150104_200139
"Poland, 96-325, Tartak Brzózki, Letniskowa, 25",52.01899719238281,20.521745681762695,247.5,BRB,96-325,Tartak Brzózki,Letniskowa,25.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_150102_150106_150104_200139,1.0,2Pn_B_150102_150106_150104_200139
"Poland, 96-325, Kuklówka Zarzeczna, Józefa Chełmońskiego, 19",52.042903900146484,20.601808547973633,27.0,BRC,96-325,Kuklówka Zarzeczna,Józefa Chełmońskiego,19.0,1.0,150102_150106_150104_200139,2 i 4 poniedziałek,2 razy w miesiącu,"2, 4",Pn,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_150102_150106_150104_200139,1.0,2Pn_B_150102_150106_150104_200139
"Poland, 05-840, Brwinów, Moszna Parcela, 14",52.17601776123047,20.746810913085938,247.5,BHB,05-840,Brwinów,Moszna Parcela,14.0,1.0,150102_150106_150104_200139,2 i 4 poniedziałek,2 razy w miesiącu,"2, 4",Pn,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_150102_150106_150104_200139,1.0,2Pn_B_150102_150106_150104_200139
"Poland, 05-807, Podkowa Leśna, Jodłowa, 21",52.11863708496094,20.73061180114746,54.0,BHC,05-807,Podkowa Leśna,Jodłowa,21.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_150102_150106_150104_200139,1.0,2Pn_B_150102_150106_150104_200139
"Poland, 05-825, Grodzisk Mazowiecki, Stefana Batorego, 21",52.099727630615234,20.63409423828125,247.5,BRC,05-825,Grodzisk Mazowiecki,Stefana Batorego,21.0,1.0,150102_150106_150104_200139,2 i 4 poniedziałek,2 razy w miesiącu,"2, 4",Pn,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_150102_150106_150104_200139,1.0,2Pn_B_150102_150106_150104_200139
"Poland, 96-315, Wiskitki, Guzowska, 15",52.08998489379883,20.368587493896484,247.5,BRA,96-315,Wiskitki,Guzowska,15.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2Pn,2Pn_B_150102_150106_150104_200139,1.0,2Pn_B_150102_150106_150104_200139
"Poland, 96-314, Baranów, Południowa, 14",52.16609573364258,20.44722557067871,247.5,BRA,96-314,Baranów,Południowa,14.0,1.0,150102_150106_150104_200139,poniedziałek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Pn, Cz",0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2Pn,2Pn_B_150102_150106_150104_200139,1.0,2Pn_B_150102_150106_150104_200139
"Poland, 05-500, Stara Iwiczna, Nowa, 30",52.085205078125,20.994739532470703,1575.0,BRA,05-500,Stara Iwiczna,Nowa,30.0,1.0,150102_150106_150104_200139,poniedziałek środa,2 razy w tygodniu,"1, 2, 3, 4","Pn, Sr",0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3Pn,3Pn_B_150102_150106_150104_200139,1.0,3Pn_B_150102_150106_150104_200139
"Poland, 05-830, Rusiec, Al.Katowicka, 32",52.079898834228516,20.788637161254883,1125.0,BHB,05-830,Rusiec,Al.Katowicka,32.0,1.0,150102_150106_150104_200139,1 i 3 poniedziałek,2 razy w miesiącu,"1, 3",Pn,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_150102_150106_150104_200139,1.0,3Pn_B_150102_150106_150104_200139
"Poland, 05-831, Młochów, Al.Kasztanowa, 5",52.07192611694336,20.776269912719727,1575.0,BHA,05-831,Młochów,Al.Kasztanowa,5.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_150102_150106_150104_200139,1.0,3Pn_B_150102_150106_150104_200139
"Poland, 05-825, Grodzisk Mazowiecki, Graniczna, 11",52.05026626586914,20.725481033325195,1575.0,BRA,05-825,Grodzisk Mazowiecki,Graniczna,11.0,1.0,150102_150106_150104_200139,poniedziałek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Pn, Cz",0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3Pn,3Pn_B_150102_150106_150104_200139,1.0,3Pn_B_150102_150106_150104_200139
"Poland, 96-321, Bieniewiec, Zagrodowa, 30",52.02471160888672,20.627517700195312,27.0,BRC,96-321,Bieniewiec,Zagrodowa,30.0,1.0,150102_150106_150104_200139,1 i 3 poniedziałek,2 razy w miesiącu,"1, 3",Pn,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_150102_150106_150104_200139,1.0,3Pn_B_150102_150106_150104_200139
"Poland, 96-321, Grzymek, Spacerowa, 26",52.021209716796875,20.625926971435547,54.0,BRC,96-321,Grzymek,Spacerowa,26.0,1.0,150102_150106_150104_200139,1 i 3 poniedziałek,2 razy w miesiącu,"1, 3",Pn,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_150102_150106_150104_200139,1.0,3Pn_B_150102_150106_150104_200139
"Poland, 96-325, Tartak Brzózki, Letniskowa, 25",52.01899719238281,20.521745681762695,247.5,BRB,96-325,Tartak Brzózki,Letniskowa,25.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_150102_150106_150104_200139,1.0,3Pn_B_150102_150106_150104_200139
"Poland, 96-300, Żyrardów, Jaktorowska, 32",52.05134963989258,20.45602035522461,247.5,BRA,96-300,Żyrardów,Jaktorowska,32.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_150102_150106_150104_200139,1.0,3Pn_B_150102_150106_150104_200139
"Poland, 96-300, Żyrardów, Skrowaczewskiego, 20",52.067440032958984,20.43877410888672,247.5,BRA,96-300,Żyrardów,Skrowaczewskiego,20.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_150102_150106_150104_200139,1.0,3Pn_B_150102_150106_150104_200139
"Poland, 05-807, Podkowa Leśna, Jodłowa, 21",52.11863708496094,20.73061180114746,54.0,BHC,05-807,Podkowa Leśna,Jodłowa,21.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_150102_150106_150104_200139,1.0,3Pn_B_150102_150106_150104_200139
"Poland, 02-507, Warszawa, Obywatelska, 17",52.20892333984375,20.895740509033203,54.0,BRB,02-507,Warszawa,Obywatelska,17.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_150102_150106_150104_200139,1.0,3Pn_B_150102_150106_150104_200139
"Poland, 05-850, Jawczyce, Wspólna Droga, 11",52.20808410644531,20.852298736572266,54.0,BHC,05-850,Jawczyce,Wspólna Droga,11.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_150102_150106_150104_200139,1.0,3Pn_B_150102_150106_150104_200139
"Poland, 05-850, Bronisze, Piastowska, 23",52.21152877807617,20.839942932128906,247.5,BRB,05-850,Bronisze,Piastowska,23.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_150102_150106_150104_200139,1.0,3Pn_B_150102_150106_150104_200139
"Poland, 05-830, Nadarzyn, Żółwińska, 32",52.09600067138672,20.79108238220215,247.5,BHC,05-830,Nadarzyn,Żółwińska,32.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_150102_150106_150104_200139,1.0,3Pn_B_150102_150106_150104_200139
"Poland, 05-831, Młochów, Ks. Bronisława Markiewicza, 17",52.047977447509766,20.78411293029785,27.0,BHB,05-831,Młochów,Ks. Bronisława Markiewicza,17.0,1.0,150102_150106_150104_200139,1 i 3 poniedziałek,2 razy w miesiącu,"1, 3",Pn,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_150102_150106_150104_200139,1.0,3Pn_B_150102_150106_150104_200139
"Poland, 05-822, Milanówek, Królewska, 27",52.125064849853516,20.689050674438477,247.5,BRA,05-822,Milanówek,Królewska,27.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_150102_150106_150104_200139,1.0,3Pn_B_150102_150106_150104_200139
"Poland, 96-315, Wiskitki, Guzowska, 15",52.08998489379883,20.368587493896484,247.5,BRA,96-315,Wiskitki,Guzowska,15.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3Pn,3Pn_B_150102_150106_150104_200139,1.0,3Pn_B_150102_150106_150104_200139
"Poland, 96-314, Baranów, Południowa, 14",52.16609573364258,20.44722557067871,247.5,BRA,96-314,Baranów,Południowa,14.0,1.0,150102_150106_150104_200139,poniedziałek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Pn, Cz",0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3Pn,3Pn_B_150102_150106_150104_200139,1.0,3Pn_B_150102_150106_150104_200139
"Poland, 05-500, Stara Iwiczna, Nowa, 30",52.085205078125,20.994739532470703,1575.0,BRA,05-500,Stara Iwiczna,Nowa,30.0,1.0,150102_150106_150104_200139,poniedziałek środa,2 razy w tygodniu,"1, 2, 3, 4","Pn, Sr",0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4Pn,4Pn_B_150102_150106_150104_200139,1.0,4Pn_B_150102_150106_150104_200139
"Poland, 96-300, Żyrardów, Skrowaczewskiego, 20",52.067440032958984,20.43877410888672,247.5,BRA,96-300,Żyrardów,Skrowaczewskiego,20.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4Pn,4Pn_B_150102_150106_150104_200139,1.0,4Pn_B_150102_150106_150104_200139
"Poland, 96-300, Żyrardów, Gdańska, 17",52.06404495239258,20.43068504333496,247.5,BRC,96-300,Żyrardów,Gdańska,17.0,1.0,150102_150106_150104_200139,4 poniedziałek,1 raz w miesiącu,4,Pn,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4Pn,4Pn_B_150102_150106_150104_200139,1.0,4Pn_B_150102_150106_150104_200139
"Poland, 96-300, Żyrardów, Okrzei, 23",52.05466079711914,20.443710327148438,54.0,BRB,96-300,Żyrardów,Okrzei,23.0,1.0,150102_150106_150104_200139,2 i 4 poniedziałek,2 razy w miesiącu,"2, 4",Pn,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4Pn,4Pn_B_150102_150106_150104_200139,1.0,4Pn_B_150102_150106_150104_200139
"Poland, 96-300, Żyrardów, Jaktorowska, 32",52.05134963989258,20.45602035522461,247.5,BRA,96-300,Żyrardów,Jaktorowska,32.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4Pn,4Pn_B_150102_150106_150104_200139,1.0,4Pn_B_150102_150106_150104_200139
"Poland, 05-831, Młochów, Al.Kasztanowa, 5",52.07192611694336,20.776269912719727,1575.0,BHA,05-831,Młochów,Al.Kasztanowa,5.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4Pn,4Pn_B_150102_150106_150104_200139,1.0,4Pn_B_150102_150106_150104_200139
"Poland, 05-830, Nadarzyn, Żółwińska, 32",52.09600067138672,20.79108238220215,247.5,BHC,05-830,Nadarzyn,Żółwińska,32.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4Pn,4Pn_B_150102_150106_150104_200139,1.0,4Pn_B_150102_150106_150104_200139
"Poland, 05-850, Duchnice, Duchnicka, 17",52.20116424560547,20.795368194580078,247.5,BHC,05-850,Duchnice,Duchnicka,17.0,1.0,150102_150106_150104_200139,4 poniedziałek,1 raz w miesiącu,4,Pn,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4Pn,4Pn_B_150102_150106_150104_200139,1.0,4Pn_B_150102_150106_150104_200139
"Poland, 05-850, Bronisze, Piastowska, 23",52.21152877807617,20.839942932128906,247.5,BRB,05-850,Bronisze,Piastowska,23.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4Pn,4Pn_B_150102_150106_150104_200139,1.0,4Pn_B_150102_150106_150104_200139
"Poland, 05-850, Jawczyce, Wspólna Droga, 11",52.20808410644531,20.852298736572266,54.0,BHC,05-850,Jawczyce,Wspólna Droga,11.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4Pn,4Pn_B_150102_150106_150104_200139,1.0,4Pn_B_150102_150106_150104_200139
"Poland, 02-507, Warszawa, Obywatelska, 17",52.20892333984375,20.895740509033203,54.0,BRB,02-507,Warszawa,Obywatelska,17.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4Pn,4Pn_B_150102_150106_150104_200139,1.0,4Pn_B_150102_150106_150104_200139
"Poland, 02-495, Warszawa, Ryżowa, 22",52.19742965698242,20.91162109375,1125.0,BWB,02-495,Warszawa,Ryżowa,22.0,1.0,150102_150106_150104_200139,2 i 4 poniedziałek,2 razy w miesiącu,"2, 4",Pn,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4Pn,4Pn_B_150102_150106_150104_200139,1.0,4Pn_B_150102_150106_150104_200139
"Poland, 05-840, Brwinów, Moszna Parcela, 14",52.17601776123047,20.746810913085938,247.5,BHB,05-840,Brwinów,Moszna Parcela,14.0,1.0,150102_150106_150104_200139,2 i 4 poniedziałek,2 razy w miesiącu,"2, 4",Pn,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4Pn,4Pn_B_150102_150106_150104_200139,1.0,4Pn_B_150102_150106_150104_200139
"Poland, 96-314, Baranów, Południowa, 14",52.16609573364258,20.44722557067871,247.5,BRA,96-314,Baranów,Południowa,14.0,1.0,150102_150106_150104_200139,poniedziałek czwartek,2 razy w tygodniu,"1, 2, 3, 4","Pn, Cz",0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4Pn,4Pn_B_150102_150106_150104_200139,1.0,4Pn_B_150102_150106_150104_200139
"Poland, 96-315, Wiskitki, Guzowska, 15",52.08998489379883,20.368587493896484,247.5,BRA,96-315,Wiskitki,Guzowska,15.0,1.0,150102_150106_150104_200139,co tydzień poniedziałek,1 raz w tygodniu,"1, 2, 3, 4",Pn,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4Pn,4Pn_B_150102_150106_150104_200139,1.0,4Pn_B_150102_150106_150104_200139
